SiteName,latitude,longitude,sample_duration,pollutant_standard,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/17/2024,Micrograms/cubic meter (LC),6.8,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/20/2024,Micrograms/cubic meter (LC),7.8,43,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,6/29/2024,Micrograms/cubic meter (LC),5.8,32,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/2/2024,Micrograms/cubic meter (LC),5.1,28,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/5/2024,Micrograms/cubic meter (LC),13.3,59,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/8/2024,Micrograms/cubic meter (LC),13.1,58,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/11/2024,Micrograms/cubic meter (LC),4.3,24,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/14/2024,Micrograms/cubic meter (LC),10,53,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/17/2024,Micrograms/cubic meter (LC),9.2,51,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/20/2024,Micrograms/cubic meter (LC),6.9,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/23/2024,Micrograms/cubic meter (LC),5.1,28,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,7/26/2024,Micrograms/cubic meter (LC),5.1,28,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,8/10/2024,Micrograms/cubic meter (LC),8.4,47,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,8/13/2024,Micrograms/cubic meter (LC),6.2,34,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,8/16/2024,Micrograms/cubic meter (LC),14,60,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,8/31/2024,Micrograms/cubic meter (LC),4.6,26,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/3/2024,Micrograms/cubic meter (LC),3.8,21,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/6/2024,Micrograms/cubic meter (LC),7.9,44,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/9/2024,Micrograms/cubic meter (LC),6.3,35,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/12/2024,Micrograms/cubic meter (LC),11.5,55,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/15/2024,Micrograms/cubic meter (LC),6.7,37,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/18/2024,Micrograms/cubic meter (LC),6.4,36,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/21/2024,Micrograms/cubic meter (LC),6.8,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/24/2024,Micrograms/cubic meter (LC),3.8,21,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/27/2024,Micrograms/cubic meter (LC),6.6,37,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,9/30/2024,Micrograms/cubic meter (LC),3.7,21,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/3/2024,Micrograms/cubic meter (LC),5.8,32,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/6/2024,Micrograms/cubic meter (LC),6.8,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/9/2024,Micrograms/cubic meter (LC),7.6,42,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/12/2024,Micrograms/cubic meter (LC),7.4,41,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/15/2024,Micrograms/cubic meter (LC),0.9,5,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/18/2024,Micrograms/cubic meter (LC),5.9,33,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/21/2024,Micrograms/cubic meter (LC),14,60,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/24/2024,Micrograms/cubic meter (LC),5.4,30,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/27/2024,Micrograms/cubic meter (LC),3.8,21,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,10/30/2024,Micrograms/cubic meter (LC),10.2,53,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/2/2024,Micrograms/cubic meter (LC),5.5,31,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/5/2024,Micrograms/cubic meter (LC),6.8,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/8/2024,Micrograms/cubic meter (LC),6.1,34,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/11/2024,Micrograms/cubic meter (LC),5.2,29,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/14/2024,Micrograms/cubic meter (LC),5,28,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/17/2024,Micrograms/cubic meter (LC),6.7,37,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/20/2024,Micrograms/cubic meter (LC),5.8,32,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/23/2024,Micrograms/cubic meter (LC),2.5,14,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/26/2024,Micrograms/cubic meter (LC),7.5,42,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,11/29/2024,Micrograms/cubic meter (LC),8.4,47,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/2/2024,Micrograms/cubic meter (LC),7.6,42,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/11/2024,Micrograms/cubic meter (LC),3.3,18,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/14/2024,Micrograms/cubic meter (LC),6.9,38,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/17/2024,Micrograms/cubic meter (LC),7.5,42,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/20/2024,Micrograms/cubic meter (LC),6.5,36,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/23/2024,Micrograms/cubic meter (LC),7.7,43,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0048,39.991389,-75.080833,24 HOUR,PM25 Annual 2024,12/26/2024,Micrograms/cubic meter (LC),11.9,56,North East Waste (NEW),"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137"
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/1/2024,Micrograms/cubic meter (LC),22.5,76,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/2/2024,Micrograms/cubic meter (LC),7.3,41,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/3/2024,Micrograms/cubic meter (LC),17.3,66,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/4/2024,Micrograms/cubic meter (LC),14.4,61,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/5/2024,Micrograms/cubic meter (LC),10.4,53,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/6/2024,Micrograms/cubic meter (LC),18.3,68,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/7/2024,Micrograms/cubic meter (LC),7.5,42,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/8/2024,Micrograms/cubic meter (LC),9.5,52,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/9/2024,Micrograms/cubic meter (LC),10.1,53,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/10/2024,Micrograms/cubic meter (LC),3,17,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/11/2024,Micrograms/cubic meter (LC),8.4,47,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/12/2024,Micrograms/cubic meter (LC),9.6,52,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/13/2024,Micrograms/cubic meter (LC),4.4,24,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
0004,40.008889,-75.09778,24-HR BLK AVG,PM25 Annual 2024,1/14/2024,Micrograms/cubic meter (LC),5.5,31,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.
