SiteName,latitude,longitude,sample_duration,date_local,units_of_measure,arithmetic_mean,aqi,local_site_name,site_address
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/20/2024,Parts per million,0.5875,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/21/2024,Parts per million,0.66087,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/21/2024,Parts per million,0.625,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/22/2024,Parts per million,0.491304,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/22/2024,Parts per million,0.516667,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/23/2024,Parts per million,0.647826,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/23/2024,Parts per million,0.608333,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/24/2024,Parts per million,0.595238,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/24/2024,Parts per million,0.634783,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/25/2024,Parts per million,0.804348,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/25/2024,Parts per million,0.770833,10,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/26/2024,Parts per million,0.663158,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/26/2024,Parts per million,0.66875,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/27/2024,Parts per million,0.578261,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/27/2024,Parts per million,0.579167,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/28/2024,Parts per million,0.656522,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/28/2024,Parts per million,0.708333,13,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/29/2024,Parts per million,0.643478,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/29/2024,Parts per million,0.645833,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/30/2024,Parts per million,0.527273,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/30/2024,Parts per million,0.545833,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,7/31/2024,Parts per million,0.671429,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,7/31/2024,Parts per million,0.595652,10,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/1/2024,Parts per million,0.795652,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/1/2024,Parts per million,0.829167,11,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/2/2024,Parts per million,0.578261,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/2/2024,Parts per million,0.6,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/3/2024,Parts per million,0.647826,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/3/2024,Parts per million,0.641667,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/4/2024,Parts per million,0.571429,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/4/2024,Parts per million,0.55625,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/8/2024,Parts per million,0.314286,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/8/2024,Parts per million,0.3,3,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/9/2024,Parts per million,0.33913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/9/2024,Parts per million,0.325,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/10/2024,Parts per million,0.617391,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/10/2024,Parts per million,0.583333,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/11/2024,Parts per million,0.547826,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/11/2024,Parts per million,0.5625,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/12/2024,Parts per million,0.66087,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/12/2024,Parts per million,0.645833,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/13/2024,Parts per million,0.569565,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/13/2024,Parts per million,0.575,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/14/2024,Parts per million,0.57,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/14/2024,Parts per million,0.573913,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/15/2024,Parts per million,0.580952,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/15/2024,Parts per million,0.552174,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/16/2024,Parts per million,0.517391,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/16/2024,Parts per million,0.570833,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/17/2024,Parts per million,0.373913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/17/2024,Parts per million,0.370833,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/18/2024,Parts per million,0.411111,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/18/2024,Parts per million,0.426667,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/19/2024,Parts per million,0.469565,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/19/2024,Parts per million,0.491667,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/20/2024,Parts per million,0.356522,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/20/2024,Parts per million,0.3625,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/21/2024,Parts per million,0.4,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/21/2024,Parts per million,0.4,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/22/2024,Parts per million,0.5,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/22/2024,Parts per million,0.4625,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/23/2024,Parts per million,0.63913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/23/2024,Parts per million,0.616667,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/24/2024,Parts per million,0.595652,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/24/2024,Parts per million,0.620833,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/25/2024,Parts per million,0.486957,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/25/2024,Parts per million,0.516667,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/26/2024,Parts per million,0.486957,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/26/2024,Parts per million,0.5,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/27/2024,Parts per million,0.504348,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/27/2024,Parts per million,0.508333,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/28/2024,Parts per million,0.531579,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/28/2024,Parts per million,0.533333,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/29/2024,Parts per million,0.309524,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/29/2024,Parts per million,0.359091,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/30/2024,Parts per million,0.3,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/30/2024,Parts per million,0.2875,3,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,8/31/2024,Parts per million,0.386957,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,8/31/2024,Parts per million,0.379167,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/1/2024,Parts per million,0.430435,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/1/2024,Parts per million,0.4,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/2/2024,Parts per million,0.36087,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/2/2024,Parts per million,0.420833,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/3/2024,Parts per million,0.413043,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/3/2024,Parts per million,0.375,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/4/2024,Parts per million,0.442857,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/4/2024,Parts per million,0.478261,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/5/2024,Parts per million,0.404348,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/5/2024,Parts per million,0.425,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/6/2024,Parts per million,0.421739,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/6/2024,Parts per million,0.433333,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/7/2024,Parts per million,0.391304,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/7/2024,Parts per million,0.354167,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/8/2024,Parts per million,0.404348,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/8/2024,Parts per million,0.420833,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/9/2024,Parts per million,0.473913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/9/2024,Parts per million,0.466667,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/10/2024,Parts per million,0.508696,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/10/2024,Parts per million,0.504167,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/11/2024,Parts per million,0.461905,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/11/2024,Parts per million,0.478261,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/12/2024,Parts per million,0.452174,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/12/2024,Parts per million,0.466667,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/13/2024,Parts per million,0.447826,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/13/2024,Parts per million,0.433333,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/14/2024,Parts per million,0.613043,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/14/2024,Parts per million,0.579167,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/15/2024,Parts per million,0.465217,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/15/2024,Parts per million,0.491667,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/16/2024,Parts per million,0.421739,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/16/2024,Parts per million,0.425,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/17/2024,Parts per million,0.373913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/17/2024,Parts per million,0.408333,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/18/2024,Parts per million,0.5,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/18/2024,Parts per million,0.469565,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/19/2024,Parts per million,0.578261,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/19/2024,Parts per million,0.5375,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/20/2024,Parts per million,0.491304,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/20/2024,Parts per million,0.55,9,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/21/2024,Parts per million,0.43913,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/21/2024,Parts per million,0.470833,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/22/2024,Parts per million,0.36087,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/22/2024,Parts per million,0.366667,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/23/2024,Parts per million,0.352174,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/23/2024,Parts per million,0.345833,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/24/2024,Parts per million,0.326087,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/24/2024,Parts per million,0.341667,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/25/2024,Parts per million,0.314286,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/25/2024,Parts per million,0.3,3,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/26/2024,Parts per million,0.404348,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/26/2024,Parts per million,0.4,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/27/2024,Parts per million,0.321739,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/27/2024,Parts per million,0.345833,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/28/2024,Parts per million,0.313043,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/28/2024,Parts per million,0.3,3,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/29/2024,Parts per million,0.317391,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/29/2024,Parts per million,0.3,3,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,9/30/2024,Parts per million,0.37619,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,9/30/2024,Parts per million,0.390909,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/1/2024,Parts per million,0.352174,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/1/2024,Parts per million,0.333333,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/2/2024,Parts per million,0.295238,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/2/2024,Parts per million,0.321739,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/3/2024,Parts per million,0.365217,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/3/2024,Parts per million,0.341667,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/4/2024,Parts per million,0.478261,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/4/2024,Parts per million,0.475,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/5/2024,Parts per million,0.482609,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/5/2024,Parts per million,0.454167,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/6/2024,Parts per million,0.421739,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/6/2024,Parts per million,0.458333,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/7/2024,Parts per million,0.378261,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/7/2024,Parts per million,0.370833,5,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/8/2024,Parts per million,0.469565,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/8/2024,Parts per million,0.4125,7,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/9/2024,Parts per million,0.52381,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/9/2024,Parts per million,0.578261,8,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/10/2024,Parts per million,0.395455,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/10/2024,Parts per million,0.416667,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/11/2024,Parts per million,0.408696,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/11/2024,Parts per million,0.408333,6,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/12/2024,Parts per million,0.534783,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/12/2024,Parts per million,0.45,10,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/13/2024,Parts per million,0.456522,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,8-HR RUN AVG END HOUR,10/13/2024,Parts per million,0.5625,11,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
0075,40.054171,-74.985166,1 HOUR,10/14/2024,Parts per million,0.313043,NA,Torresdale Station,"4901 Grant Avenue and James Street Philadelphia, PA. 19114"
