"Date","SiteNumber","SiteName","Pollutant","Unit","Measurement","Interval","Name","Latitude","Longitude"
2025-01-01,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-01,421010024,"NEA","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-01,421010048,"NEW","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010048,"NEW","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010048,"NEW","PM10_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010048,"NEW","PM25_24hr","UG/M3",5.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010048,"NEW","SO2_24HR","PPB",1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-01,421010057,"FAB","PM25_24hr","UG/M3",5.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-01,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-01,421010075,"TOR","PM25_24hr","UG/M3",6.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-01,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-02,421010024,"NEA","OZONE_1HR","PPB",25,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-02,421010024,"NEA","OZONE_8HR","PPB",23,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-02,421010048,"NEW","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010048,"NEW","OZONE_1HR","PPB",27,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010048,"NEW","OZONE_8HR","PPB",25,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010048,"NEW","PM10_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010048,"NEW","PM25_24hr","UG/M3",4.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010048,"NEW","SO2_24HR","PPB",1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-02,421010057,"FAB","PM25_24hr","UG/M3",5.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-02,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-02,421010075,"TOR","PM25_24hr","UG/M3",4.5,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-02,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-03,421010024,"NEA","OZONE_1HR","PPB",25,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-03,421010024,"NEA","OZONE_8HR","PPB",23,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-03,421010048,"NEW","CO_8hr","PPM",0.1,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010048,"NEW","OZONE_1HR","PPB",28,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010048,"NEW","OZONE_8HR","PPB",26,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010048,"NEW","PM25_24hr","UG/M3",9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010048,"NEW","SO2_24HR","PPB",1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-03,421010057,"FAB","PM25_24hr","UG/M3",10.1,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-03,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-03,421010075,"TOR","PM25_24hr","UG/M3",10.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-03,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-04,421010024,"NEA","OZONE_1HR","PPB",34,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-04,421010024,"NEA","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-04,421010048,"NEW","CO_8hr","PPM",0.1,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010048,"NEW","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010048,"NEW","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010048,"NEW","PM10_24hr","UG/M3",12,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010048,"NEW","PM25_24hr","UG/M3",3.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-04,421010057,"FAB","PM25_24hr","UG/M3",4.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-04,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-04,421010075,"TOR","PM25_24hr","UG/M3",4.5,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-04,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-05,421010024,"NEA","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-05,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-05,421010048,"NEW","CO_8hr","PPM",0.1,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010048,"NEW","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010048,"NEW","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010048,"NEW","PM10_24hr","UG/M3",13,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010048,"NEW","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010048,"NEW","SO2_24HR","PPB",1.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-05,421010057,"FAB","PM25_24hr","UG/M3",9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-05,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-05,421010075,"TOR","PM25_24hr","UG/M3",8.3,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-05,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-06,421010024,"NEA","OZONE_1HR","PPB",29,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-06,421010024,"NEA","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-06,421010048,"NEW","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-06,421010048,"NEW","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-06,421010048,"NEW","PM10_24hr","UG/M3",15,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-06,421010048,"NEW","PM25_24hr","UG/M3",9.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-06,421010048,"NEW","SO2_24HR","PPB",1.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-06,421010057,"FAB","PM25_24hr","UG/M3",10.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-06,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-06,421010075,"TOR","PM25_24hr","UG/M3",12.9,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-06,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-07,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-07,421010024,"NEA","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-07,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-07,421010048,"NEW","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-07,421010048,"NEW","PM10_24hr","UG/M3",20,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-07,421010048,"NEW","PM25_24hr","UG/M3",5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-07,421010048,"NEW","SO2_24HR","PPB",1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-07,421010057,"FAB","PM25_24hr","UG/M3",3.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-07,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-07,421010075,"TOR","PM25_24hr","UG/M3",5.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-07,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-08,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-08,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-08,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010048,"NEW","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010048,"NEW","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010048,"NEW","PM10_24hr","UG/M3",14,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010048,"NEW","PM25_24hr","UG/M3",3.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-08,421010057,"FAB","PM25_24hr","UG/M3",3.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-08,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-08,421010075,"TOR","PM25_24hr","UG/M3",3.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-08,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-09,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-09,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-09,421010048,"NEW","OZONE_1HR","PPB",38,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-09,421010048,"NEW","OZONE_8HR","PPB",35,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-09,421010048,"NEW","PM10_24hr","UG/M3",22,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-09,421010048,"NEW","PM25_24hr","UG/M3",3.7,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-09,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-09,421010057,"FAB","PM25_24hr","UG/M3",3.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-09,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-09,421010075,"TOR","PM25_24hr","UG/M3",3.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-09,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-10,421010024,"NEA","OZONE_1HR","PPB",35,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-10,421010024,"NEA","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-10,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010048,"NEW","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010048,"NEW","OZONE_8HR","PPB",32,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010048,"NEW","PM10_24hr","UG/M3",16,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010048,"NEW","PM25_24hr","UG/M3",5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010048,"NEW","SO2_24HR","PPB",0.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-10,421010057,"FAB","PM25_24hr","UG/M3",5.6,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-10,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-10,421010075,"TOR","PM25_24hr","UG/M3",5.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-10,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-11,421010024,"NEA","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-11,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-11,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010048,"NEW","OZONE_1HR","PPB",37,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010048,"NEW","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010048,"NEW","PM10_24hr","UG/M3",21,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010048,"NEW","PM25_24hr","UG/M3",13.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010048,"NEW","SO2_24HR","PPB",1.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-11,421010057,"FAB","PM25_24hr","UG/M3",14.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-11,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-11,421010075,"TOR","PM25_24hr","UG/M3",13.9,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-11,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-12,421010024,"NEA","OZONE_1HR","PPB",31,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-12,421010024,"NEA","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-12,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010048,"NEW","OZONE_8HR","PPB",30,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010048,"NEW","PM10_24hr","UG/M3",21,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010048,"NEW","PM25_24hr","UG/M3",15.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010048,"NEW","SO2_24HR","PPB",0.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-12,421010057,"FAB","PM25_24hr","UG/M3",15.9,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-12,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-12,421010075,"TOR","PM25_24hr","UG/M3",15.2,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-12,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-13,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-13,421010024,"NEA","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-13,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010048,"NEW","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010048,"NEW","OZONE_8HR","PPB",29,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010048,"NEW","PM10_24hr","UG/M3",23,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010048,"NEW","PM25_24hr","UG/M3",14.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010048,"NEW","SO2_24HR","PPB",1.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-13,421010057,"FAB","PM25_24hr","UG/M3",15.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-13,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-13,421010075,"TOR","PM25_24hr","UG/M3",16,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-13,421010076,"MON","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-14,421010024,"NEA","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-14,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-14,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010048,"NEW","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010048,"NEW","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010048,"NEW","PM10_24hr","UG/M3",17,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010048,"NEW","PM25_24hr","UG/M3",6.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010048,"NEW","SO2_24HR","PPB",0.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-14,421010057,"FAB","PM25_24hr","UG/M3",6.7,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-14,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-14,421010075,"TOR","PM25_24hr","UG/M3",6.4,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-14,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-15,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-15,421010024,"NEA","OZONE_8HR","PPB",28,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-15,421010048,"NEW","CO_8hr","PPM",0,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010048,"NEW","OZONE_1HR","PPB",31,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010048,"NEW","OZONE_8HR","PPB",27,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010048,"NEW","PM10_24hr","UG/M3",20,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010048,"NEW","PM25_24hr","UG/M3",7.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010048,"NEW","SO2_24HR","PPB",0.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-15,421010057,"FAB","PM25_24hr","UG/M3",8,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-15,421010075,"TOR","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-15,421010075,"TOR","PM25_24hr","UG/M3",7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-15,421010076,"MON","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-16,421010024,"NEA","OZONE_1HR","PPB",22,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-16,421010024,"NEA","OZONE_8HR","PPB",17,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-16,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010048,"NEW","OZONE_1HR","PPB",28,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010048,"NEW","OZONE_8HR","PPB",23,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010048,"NEW","PM10_24hr","UG/M3",21,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010048,"NEW","PM25_24hr","UG/M3",12.8,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010048,"NEW","SO2_24HR","PPB",1.3,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-16,421010057,"FAB","PM25_24hr","UG/M3",13.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-16,421010075,"TOR","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-16,421010075,"TOR","PM25_24hr","UG/M3",13.3,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-16,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-17,421010024,"NEA","OZONE_1HR","PPB",30,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-17,421010024,"NEA","OZONE_8HR","PPB",24,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-17,421010048,"NEW","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010048,"NEW","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010048,"NEW","OZONE_8HR","PPB",26,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010048,"NEW","PM10_24hr","UG/M3",24,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010048,"NEW","PM25_24hr","UG/M3",16.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010048,"NEW","SO2_24HR","PPB",1.4,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-17,421010057,"FAB","PM25_24hr","UG/M3",15.6,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-17,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-17,421010075,"TOR","PM25_24hr","UG/M3",18.3,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-17,421010076,"MON","CO_8hr","PPM",0.4,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-18,421010024,"NEA","OZONE_1HR","PPB",23,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-18,421010024,"NEA","OZONE_8HR","PPB",11,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-18,421010048,"NEW","OZONE_1HR","PPB",15,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-18,421010048,"NEW","OZONE_8HR","PPB",8,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-18,421010048,"NEW","PM10_24hr","UG/M3",22,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-18,421010048,"NEW","PM25_24hr","UG/M3",14.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-18,421010048,"NEW","SO2_24HR","PPB",1.5,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-18,421010057,"FAB","PM25_24hr","UG/M3",14.3,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-18,421010075,"TOR","CO_8hr","PPM",0.7,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-18,421010075,"TOR","PM25_24hr","UG/M3",16.1,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-18,421010076,"MON","CO_8hr","PPM",1,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-19,421010024,"NEA","OZONE_1HR","PPB",33,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-19,421010024,"NEA","OZONE_8HR","PPB",31,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-19,421010048,"NEW","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010048,"NEW","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010048,"NEW","OZONE_8HR","PPB",33,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010048,"NEW","PM10_24hr","UG/M3",18,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010048,"NEW","PM25_24hr","UG/M3",13.9,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010048,"NEW","SO2_24HR","PPB",0.6,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-19,421010057,"FAB","PM25_24hr","UG/M3",14.4,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-19,421010075,"TOR","CO_8hr","PPM",0.5,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-19,421010075,"TOR","PM25_24hr","UG/M3",15.7,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-19,421010076,"MON","CO_8hr","PPM",0.8,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-20,421010024,"NEA","OZONE_1HR","PPB",36,1,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-20,421010024,"NEA","OZONE_8HR","PPB",34,8,"Philadelphia Air Management Services",40.0767,-75.0108
2025-01-20,421010048,"NEW","CO_8hr","PPM",0.3,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010048,"NEW","OZONE_1HR","PPB",39,1,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010048,"NEW","OZONE_8HR","PPB",36,8,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010048,"NEW","PM10_24hr","UG/M3",17,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010048,"NEW","PM25_24hr","UG/M3",5.2,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010048,"NEW","SO2_24HR","PPB",0.1,24,"Philadelphia Air Management Services",39.991389,-75.080833
2025-01-20,421010057,"FAB","PM25_24hr","UG/M3",5.5,24,"Philadelphia Air Management Services",39.9603,-75.1424
2025-01-20,421010075,"TOR","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-20,421010075,"TOR","PM25_24hr","UG/M3",7.6,24,"Philadelphia Air Management Services",40.054171,-74.985166
2025-01-20,421010076,"MON","CO_8hr","PPM",0.2,1,"Philadelphia Air Management Services",39.988842,-75.207205
2025-01-21,421010024,"NEA","OZONE_1HR","PPB",32,1,"Philadelphia Air Management Services",40.0767,-75.0108
